open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_compression,LOOK_FOR_transition_inventory_reset,LOOK_FOR_transition_initiative,LOOK_FOR_trend_orderly_pullback_asia,LOOK_FOR_trend_orderly_pullback_west,LOOK_FOR_trend_overextended,quality_label,quality_label_full,base_state
3898.5,3909.3,3897.7,3903.7,0,0,0,2,0.7519257548561661,NY,9,0.08704974271011524,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3903.9,3918.2,3903.9,3910.4,0,0,0,2,0.7519257548561661,NY,9,0.08704974271011524,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3910.7,3921.2,3904.9,3918.7,0,0,0,2,0.5463590965488201,NY,10,0.7297373943621978,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3918.7,3922.9,3915.0,3917.0,0,0,0,2,0.5463590965488201,NY,10,0.7297373943621978,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3917.2,3921.2,3911.3,3914.9,0,0,0,2,0.5463590965488201,NY,10,0.7297373943621978,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3915.3,3915.4,3897.3,3899.2,0,0,0,2,0.5463590965488201,NY,10,0.7297373943621978,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3903.9,3905.2,3903.5,3903.8,0,0,0,0,0.9116394814417728,ASIA,3,0.06992163954189533,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3904.1,3906.9,3904.1,3905.35,0,0,0,0,0.9116394814417728,ASIA,3,0.06992163954189533,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3905.7,3907.0,3905.0,3905.2,0,0,0,0,0.9116394814417728,ASIA,3,0.06992163954189533,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3905.5,3907.2,3905.2,3906.8,0,0,0,0,0.9116394814417728,ASIA,3,0.06992163954189533,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3909.3,3922.65,3905.9,3921.9,0,0,0,1,0.3848488357351046,LONDON,1,1.3512127207445044,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3922.4,3924.1,3916.3,3919.2,0,0,0,1,0.3848488357351046,LONDON,1,1.3512127207445044,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3919.4,3936.45,3918.45,3936.0,0,0,0,1,0.3848488357351046,LONDON,1,1.3512127207445044,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3936.2,3937.4,3928.7,3930.4,0,0,0,1,0.3848488357351046,LONDON,1,1.3512127207445044,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3970.2,3971.2,3967.0,3968.5,0,0,0,2,0.9961495961976355,NY_PM,3,0.03166141668683019,day_anchor_std,server_midnight,0,0,0,0,1,0,TREND_STRONG,TREND_STRONG,TREND
3968.6,3969.0,3965.3,3967.3,0,0,0,2,0.9961495961976355,NY_PM,3,0.03166141668683019,day_anchor_std,server_midnight,0,0,0,0,1,0,TREND_STRONG,TREND_STRONG,TREND
3967.5,3967.75,3964.8,3967.3,0,0,0,2,0.9961495961976355,NY_PM,3,0.03166141668683019,day_anchor_std,server_midnight,0,0,0,0,1,0,TREND_STRONG,TREND_STRONG,TREND
3967.5,3969.5,3965.3,3967.3,0,0,0,2,0.9961495961976355,NY_PM,3,0.03166141668683019,day_anchor_std,server_midnight,0,0,0,0,1,0,TREND_STRONG,TREND_STRONG,TREND
4028.3,4028.6,4023.9,4024.5,0,0,0,2,0.6479578765914613,ASIA,3,0.0772261623325577,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4024.6,4028.6,4024.1,4025.9,0,0,0,2,0.6479578765914613,ASIA,3,0.0772261623325577,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4026.3,4032.85,4025.4,4029.1,0,0,0,2,0.6479578765914613,ASIA,3,0.0772261623325577,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4029.1,4029.6,4024.9,4025.2,0,0,0,2,0.6479578765914613,ASIA,3,0.0772261623325577,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4025.4,4029.9,4023.2,4023.4,0,0,0,2,0.9562058899319387,ASIA,4,0.009637567909533941,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4023.2,4023.4,4018.5,4019.2,0,0,0,2,0.9562058899319387,ASIA,4,0.009637567909533941,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
