open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5879.9,5882.9,5879.25,5882.9,0,0,0,0,0.9580304801773779,NY_PM,3,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_STABLE,BALANCE_STABLE,BALANCE
5882.9,5885.15,5878.4,5879.9,0,0,0,1,0.9848827521406562,NY_PM,1,0.5340138740802317,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5879.9,5881.9,5876.4,5879.4,0,0,0,1,0.9848827521406562,NY_PM,1,0.5340138740802317,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5879.4,5887.0,5879.25,5885.75,0,0,0,1,0.9848827521406562,NY_PM,1,0.5340138740802317,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5885.65,5885.9,5880.15,5883.9,0,0,0,1,0.9848827521406562,NY_PM,1,0.5340138740802317,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5883.9,5887.4,5883.9,5885.9,0,0,0,1,0.9372654601432142,ASIA,2,0.0788288288288071,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5885.9,5886.9,5883.9,5884.65,0,0,0,1,0.9372654601432142,ASIA,2,0.0788288288288071,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5884.65,5886.25,5882.15,5883.9,0,0,0,1,0.9372654601432142,ASIA,2,0.0788288288288071,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5884.15,5884.15,5880.4,5880.65,0,0,0,1,0.9372654601432142,ASIA,2,0.0788288288288071,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5880.65,5881.15,5877.4,5880.4,0,0,0,1,0.9431923909062085,ASIA,3,0.00315187536586562,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
