symbol,episode_id,setup_family,side_intent,meta_baseline_id,start_ts,end_ts,n_bars
US500.spot.mg,206,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-10-04 08:00:00,2024-10-11 10:00:00,2
US500.spot.mg,207,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-10-16 00:00:00,2024-10-16 02:00:00,2
US500.spot.mg,208,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-10-16 04:00:00,2024-10-16 04:00:00,1
US500.spot.mg,209,balance_stability,NONE,BALANCE_STABILITY,2024-10-18 00:00:00,2024-10-18 00:00:00,1
US500.spot.mg,210,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-10-21 00:00:00,2024-10-21 00:00:00,1
US500.spot.mg,211,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-10-24 00:00:00,2024-10-24 02:00:00,2
US500.spot.mg,212,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-10-25 08:00:00,2024-10-25 08:00:00,1
US500.spot.mg,213,balance_stability,NONE,BALANCE_STABILITY,2024-10-27 20:00:00,2024-10-27 22:00:00,2
US500.spot.mg,214,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-10-31 00:00:00,2024-11-01 02:00:00,4
US500.spot.mg,215,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-11-01 04:00:00,2024-11-01 06:00:00,2
US500.spot.mg,216,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-11-05 10:00:00,2024-11-05 10:00:00,1
US500.spot.mg,217,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-11-06 00:00:00,2024-11-06 02:00:00,2
US500.spot.mg,218,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-11-11 08:00:00,2024-11-11 08:00:00,1
US500.spot.mg,219,balance_stability,NONE,BALANCE_STABILITY,2024-11-12 00:00:00,2024-11-12 00:00:00,1
US500.spot.mg,220,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-11-12 12:00:00,2024-11-12 12:00:00,1
US500.spot.mg,221,balance_stability,NONE,BALANCE_STABILITY,2024-11-13 22:00:00,2024-11-14 02:00:00,3
US500.spot.mg,222,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-11-15 00:00:00,2024-11-15 06:00:00,4
US500.spot.mg,223,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-11-18 00:00:00,2024-11-18 00:00:00,1
US500.spot.mg,224,balance_stability,NONE,BALANCE_STABILITY,2024-11-20 00:00:00,2024-11-20 02:00:00,2
US500.spot.mg,225,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-11-22 04:00:00,2024-11-22 04:00:00,1
US500.spot.mg,226,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-11-22 10:00:00,2024-11-22 10:00:00,1
US500.spot.mg,227,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-11-25 04:00:00,2024-12-03 00:00:00,3
US500.spot.mg,228,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-12-06 10:00:00,2024-12-06 10:00:00,1
US500.spot.mg,229,balance_stability,NONE,BALANCE_STABILITY,2024-12-09 00:00:00,2024-12-09 02:00:00,2
US500.spot.mg,230,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-12-09 12:00:00,2024-12-09 12:00:00,1
US500.spot.mg,231,balance_stability,NONE,BALANCE_STABILITY,2024-12-11 04:00:00,2024-12-11 04:00:00,1
US500.spot.mg,232,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-12-11 10:00:00,2024-12-11 10:00:00,1
US500.spot.mg,233,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-12-17 10:00:00,2024-12-17 10:00:00,1
US500.spot.mg,234,balance_stability,NONE,BALANCE_STABILITY,2024-12-18 02:00:00,2024-12-18 02:00:00,1
US500.spot.mg,235,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-12-19 00:00:00,2024-12-19 02:00:00,2
US500.spot.mg,236,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-12-19 04:00:00,2024-12-19 06:00:00,2
US500.spot.mg,237,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-12-20 12:00:00,2024-12-20 12:00:00,1
US500.spot.mg,238,balance_stability,NONE,BALANCE_STABILITY,2024-12-24 00:00:00,2024-12-24 04:00:00,3
US500.spot.mg,239,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-12-24 10:00:00,2024-12-24 12:00:00,2
US500.spot.mg,240,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-12-26 00:00:00,2024-12-26 02:00:00,2
US500.spot.mg,241,balance_stability,NONE,BALANCE_STABILITY,2024-12-26 20:00:00,2024-12-27 02:00:00,4
US500.spot.mg,242,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-12-30 08:00:00,2024-12-30 08:00:00,1
