open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
1006.85,1007.15,1005.25,1005.65,0,0,0,1,0.9897203992875617,NY,6,0.3760683760683834,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1005.75,1005.85,1003.55,1004.45,0,0,0,1,0.8398143402842884,NY,7,1.3110888666444287,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.5,1005.95,1004.5,1005.75,0,0,0,1,0.8398143402842884,NY,7,1.3110888666444287,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1007.75,1013.55,1007.75,1010.45,0,0,0,1,0.8398143402842884,NY,7,1.3110888666444287,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1010.75,1010.85,1010.05,1010.75,0,0,0,1,0.8398143402842884,NY,7,1.3110888666444287,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1010.55,1011.85,1009.95,1010.85,0,0,0,1,0.8182616147009392,NY,8,0.6892502258355957,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1010.75,1010.75,1006.25,1006.55,0,0,0,1,0.8182616147009392,NY,8,0.6892502258355957,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.45,1007.95,1006.15,1006.55,0,0,0,1,0.8182616147009392,NY,8,0.6892502258355957,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.75,1010.05,1006.55,1009.45,0,0,0,1,0.8182616147009392,NY,8,0.6892502258355957,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1009.25,1011.95,1009.25,1011.75,0,0,0,1,0.9899264055743313,NY,9,1.3887128162357598,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
