open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,LOOK_FOR_trend_late_session,quality_label,quality_label_full,base_state
799.7,800.45,799.65,800.45,0,0,0,0,0.5328306818312071,NY_PM,5,0.15594541910327936,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.5,800.5,800.1,800.1,0,0,0,0,0.5328306818312071,NY_PM,5,0.15594541910327936,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
799.85,799.95,799.85,799.9,0,0,0,0,0.23128583466305142,NY_PM,6,0.23073415412676415,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
799.95,799.95,799.75,799.85,0,0,0,0,0.48979425089802153,NY_PM,7,0.21691358024687102,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.95,799.95,799.85,799.85,0,0,0,0,0.48979425089802153,NY_PM,7,0.21691358024687102,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.9,799.9,799.85,799.85,0,0,0,0,0.48979425089802153,NY_PM,7,0.21691358024687102,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.9,799.95,799.85,799.95,0,0,0,0,0.48979425089802153,NY_PM,7,0.21691358024687102,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.65,799.95,799.65,799.95,0,0,0,0,0.38479121689148854,NY_PM,8,0.24822695035455508,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.0,800.0,799.85,799.95,0,0,0,0,0.38479121689148854,NY_PM,8,0.24822695035455508,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.05,800.05,799.95,800.05,0,0,0,0,0.38479121689148854,NY_PM,8,0.24822695035455508,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
799.95,800.05,799.95,799.95,0,0,0,0,0.38479121689148854,NY_PM,8,0.24822695035455508,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
802.85,802.85,802.75,802.75,0,0,0,1,0.6894640761059112,NY,1,0.1179302045728123,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
802.85,803.05,800.75,801.55,0,0,0,1,0.6894640761059112,NY,1,0.1179302045728123,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
