open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
1827.6,1827.6,1825.89,1825.9,0,0,0,0,0.8871554505634361,ASIA,5,0.39439908699854265,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1825.9,1826.2,1822.78,1823.12,0,0,0,0,0.8320652524554765,LONDON,6,0.5725730773001798,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1823.12,1823.86,1821.72,1821.87,0,0,0,0,0.8320652524554765,LONDON,6,0.5725730773001798,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.85,1822.42,1820.39,1821.1,0,0,0,0,0.8320652524554765,LONDON,6,0.5725730773001798,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.09,1822.04,1819.49,1820.37,0,0,0,0,0.8320652524554765,LONDON,6,0.5725730773001798,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1818.82,1820.09,1818.23,1819.12,0,0,0,0,0.8754811035462113,NY_PM,2,0.4820244916301576,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1819.12,1820.24,1818.73,1819.88,0,0,0,0,0.8754811035462113,NY_PM,2,0.4820244916301576,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1819.83,1820.22,1819.37,1819.71,0,0,0,0,0.8754811035462113,NY_PM,2,0.4820244916301576,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1819.7,1820.47,1819.35,1819.99,0,0,0,0,0.8754811035462113,NY_PM,2,0.4820244916301576,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1819.98,1820.27,1819.13,1819.52,0,0,0,0,0.48767021786317416,NY_PM,3,0.014445648248452085,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
