symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,270,LONG,2023-08-18 04:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,271,LONG,2023-08-18 22:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,271,SHORT,2023-08-18 22:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,272,SHORT,2023-08-21 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,274,LONG,2023-08-21 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,275,SHORT,2023-08-21 16:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,276,LONG,2023-08-22 16:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,276,SHORT,2023-08-22 16:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,277,LONG,2023-08-22 18:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,277,SHORT,2023-08-22 18:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,278,LONG,2023-08-23 18:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,279,SHORT,2023-08-24 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,280,SHORT,2023-08-24 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,282,SHORT,2023-08-25 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,284,LONG,2023-08-28 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,286,LONG,2023-08-28 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,288,LONG,2023-08-30 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,289,LONG,2023-08-30 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,291,LONG,2023-08-31 06:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,292,LONG,2023-08-31 22:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,292,SHORT,2023-08-31 22:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,293,SHORT,2023-09-05 04:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,294,LONG,2023-09-06 06:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,295,SHORT,2023-09-06 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,296,SHORT,2023-09-07 00:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,298,LONG,2023-09-07 08:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,299,LONG,2023-09-07 20:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,299,SHORT,2023-09-07 20:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,300,LONG,2023-09-08 12:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,301,SHORT,2023-09-08 22:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,302,LONG,2023-09-12 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,302,SHORT,2023-09-12 00:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,303,SHORT,2023-09-12 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,304,SHORT,2023-09-12 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,306,LONG,2023-09-13 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,307,SHORT,2023-09-13 06:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,308,LONG,2023-09-14 04:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,308,SHORT,2023-09-14 04:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,309,SHORT,2023-09-14 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,310,LONG,2023-09-14 18:00:00,16,False
