symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,231,SHORT,2023-09-01 18:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,232,LONG,2023-09-01 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,234,SHORT,2023-09-04 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,235,LONG,2023-09-04 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,236,LONG,2023-09-06 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,237,LONG,2023-09-07 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,238,LONG,2023-09-12 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,239,SHORT,2023-09-12 19:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,240,LONG,2023-09-14 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,241,LONG,2023-09-15 13:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,242,SHORT,2023-09-15 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,243,LONG,2023-09-22 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,244,SHORT,2023-09-28 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,245,LONG,2023-10-02 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,246,SHORT,2023-10-04 13:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,247,LONG,2023-10-04 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,248,SHORT,2023-10-04 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,249,LONG,2023-10-04 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,250,SHORT,2023-10-05 19:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,251,LONG,2023-10-06 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,252,LONG,2023-10-06 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,253,SHORT,2023-10-11 13:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,254,LONG,2023-10-12 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,255,LONG,2023-10-12 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,256,SHORT,2023-10-16 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,258,LONG,2023-10-16 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,259,SHORT,2023-10-17 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,260,LONG,2023-10-18 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,261,SHORT,2023-10-19 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,262,SHORT,2023-10-19 20:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,263,LONG,2023-10-19 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,265,LONG,2023-10-20 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,266,SHORT,2023-10-23 16:00:00,16,False
